,dir_name,image_name,soft_max
2688,/data3/TEST/A,A_9r9p2mmv.png,[0.9987639  0.00123613]
2689,/data3/TEST/A,A_9rarvm73.png,[9.9982029e-01 1.7972082e-04]
2690,/data3/TEST/A,A_9rehoqoh.png,[0.01900865 0.98099136]
2691,/data3/TEST/A,A_9rihl8qg.png,[1.580192e-11 1.000000e+00]
2692,/data3/TEST/A,A_9rmp1jw6.png,[1.0000000e+00 2.2343226e-11]
2693,/data3/TEST/A,A_9ru8wx7s.png,[3.511508e-09 1.000000e+00]
2694,/data3/TEST/A,A_9rxgr2gz.png,[9.9999976e-01 1.8217129e-07]
2695,/data3/TEST/A,A_9rzf69el.png,[0.9946603  0.00533972]
2696,/data3/TEST/A,A_9s4bgsth.png,[0.9460357  0.05396436]
2697,/data3/TEST/A,A_9sf3tra9.png,[2.0436647e-07 9.9999976e-01]
2698,/data3/TEST/A,A_9so8yr9z.png,[0.58288664 0.41711336]
2699,/data3/TEST/A,A_9svf8oo9.png,[0.9989831  0.00101692]
2700,/data3/TEST/A,A_9szt8cax.png,[4.5882786e-10 1.0000000e+00]
2701,/data3/TEST/A,A_9t5j8c9v.png,[0.0010894  0.99891067]
2702,/data3/TEST/A,A_9t6m5s9p.png,[9.9924916e-01 7.5080933e-04]
2703,/data3/TEST/A,A_9t6qjenj.png,[3.5168193e-04 9.9964833e-01]
2704,/data3/TEST/A,A_9ta5qf8j.png,[0.9817514  0.01824864]
2705,/data3/TEST/A,A_9tdfkgnq.png,[9.9999940e-01 6.4558026e-07]
2706,/data3/TEST/A,A_9tsi7wzi.png,[0.22290339 0.7770966 ]
2707,/data3/TEST/A,A_9twfpz8f.png,[9.9999976e-01 2.6599002e-07]
2708,/data3/TEST/A,A_9u875g0z.png,[9.999994e-01 5.726319e-07]
2709,/data3/TEST/A,A_9usk4627.png,[0.42474723 0.5752527 ]
2710,/data3/TEST/A,A_9uxrzbc1.png,[1.0000000e+00 9.7950875e-12]
2711,/data3/TEST/A,A_9v7a2irw.png,[9.9972945e-01 2.7058469e-04]
2712,/data3/TEST/A,A_9vawyhsc.png,[0.02297023 0.9770298 ]
2713,/data3/TEST/A,A_9vbwd7hd.png,[9.9997771e-01 2.2348144e-05]
2714,/data3/TEST/A,A_9vn0x6vn.png,[0.4105307 0.5894693]
2715,/data3/TEST/A,A_9vnd0o5w.png,[9.9999678e-01 3.2684663e-06]
2716,/data3/TEST/A,A_9vsa6b43.png,[0.9122444  0.08775562]
2717,/data3/TEST/A,A_9vtbqw89.png,[0.31974825 0.6802517 ]
2718,/data3/TEST/A,A_9vziypn5.png,[0.77722824 0.22277176]
2719,/data3/TEST/A,A_9w1rj7u4.png,[1.2469296e-05 9.9998748e-01]
2720,/data3/TEST/A,A_9w2i5p5h.png,[0.3324119 0.6675881]
2721,/data3/TEST/A,A_9w80skv8.png,[0.989099   0.01090095]
2722,/data3/TEST/A,A_9w8pmcy1.png,[9.9997962e-01 2.0399026e-05]
2723,/data3/TEST/A,A_9wc5afbz.png,[0.9980324  0.00196765]
2724,/data3/TEST/A,A_9wzem7gz.png,[1.9185984e-06 9.9999809e-01]
2725,/data3/TEST/A,A_9x64ecxt.png,[9.9999952e-01 5.2195054e-07]
2726,/data3/TEST/A,A_9x6ustx5.png,[1.000000e+00 7.733436e-11]
2727,/data3/TEST/A,A_9xkfxru5.png,[0.5058455 0.4941545]
2728,/data3/TEST/A,A_9xo84keh.png,[0.99842274 0.00157729]
2729,/data3/TEST/A,A_9xqjybba.png,[0.9611233  0.03887671]
2730,/data3/TEST/A,A_9xupgfmo.png,[0.99675363 0.00324632]
2731,/data3/TEST/A,A_9y9q65n2.png,[7.3091387e-06 9.9999273e-01]
2732,/data3/TEST/A,A_9ycq0xsn.png,[0.00715115 0.9928489 ]
2733,/data3/TEST/A,A_9ye2zhdc.png,[9.9980956e-01 1.9043057e-04]
2734,/data3/TEST/A,A_9ygo1gnt.png,[2.3253712e-07 9.9999976e-01]
2735,/data3/TEST/A,A_9yie6byk.png,[9.9999928e-01 6.6520346e-07]
2736,/data3/TEST/A,A_9yjidswj.png,[0.9875985  0.01240151]
2737,/data3/TEST/A,A_9ymowku8.png,[9.9998474e-01 1.5238370e-05]
2738,/data3/TEST/A,A_9yuutusu.png,[0.02637095 0.97362906]
2739,/data3/TEST/A,A_9z0mx3oa.png,[1.369090e-07 9.999999e-01]
2740,/data3/TEST/A,A_9z6wxqnm.png,[6.187361e-04 9.993812e-01]
2741,/data3/TEST/A,A_9z93o10a.png,[1.0000000e+00 3.1105014e-09]
2742,/data3/TEST/A,A_9zgf14mc.png,[0.99760205 0.00239794]
2743,/data3/TEST/A,A_9zig9l4v.png,[8.678013e-09 1.000000e+00]
2744,/data3/TEST/A,A_9zl14z43.png,[9.999993e-01 6.840629e-07]
2745,/data3/TEST/A,A_9zpeiqov.png,[0.35453808 0.6454619 ]
2746,/data3/TEST/A,A_9zyesik3.png,[9.9999583e-01 4.1347203e-06]
2747,/data3/TEST/A,A_9zymppee.png,[1.0000000e+00 1.4325148e-09]
2748,/data3/TEST/A,A_a076tt0e.png,[9.9997449e-01 2.5561592e-05]
2749,/data3/TEST/A,A_a07bs630.png,[9.9999809e-01 1.9472106e-06]
2750,/data3/TEST/A,A_a0lmzmf7.png,[3.8367911e-04 9.9961627e-01]
2751,/data3/TEST/A,A_a0n0t75g.png,[9.9982244e-01 1.7758268e-04]
2752,/data3/TEST/A,A_a0swtbeg.png,[1.000000e+00 1.968625e-12]
2753,/data3/TEST/A,A_a140rww1.png,[9.999993e-01 6.573965e-07]
2754,/data3/TEST/A,A_a15qfy1e.png,[0.2948559  0.70514405]
2755,/data3/TEST/A,A_a166mcw9.png,[9.9999106e-01 8.9407959e-06]
2756,/data3/TEST/A,A_a18o15id.png,[3.6475205e-04 9.9963522e-01]
2757,/data3/TEST/A,A_a1ntajc5.png,[1.000000e+00 5.273912e-09]
2758,/data3/TEST/A,A_a25bteaf.png,[1.0000000e+00 2.9720704e-10]
2759,/data3/TEST/A,A_a25zshms.png,[1.9994066e-05 9.9997997e-01]
2760,/data3/TEST/A,A_a28w9t4q.png,[0.21098585 0.7890141 ]
2761,/data3/TEST/A,A_a2ac28s1.png,[0.7318338  0.26816615]
2762,/data3/TEST/A,A_a2d841l3.png,[0.706009   0.29399106]
2763,/data3/TEST/A,A_a2mu9s10.png,[1.0000000e+00 1.0479428e-08]
2764,/data3/TEST/A,A_a2n4wj3y.png,[0.6068033  0.39319667]
2765,/data3/TEST/A,A_a2ncmci3.png,[0.9699443  0.03005574]
2766,/data3/TEST/A,A_a2u2o8bk.png,[0.9862401  0.01375994]
2767,/data3/TEST/A,A_a31p9r9e.png,[9.999174e-01 8.265056e-05]
2768,/data3/TEST/A,A_a31rdtv2.png,[2.5312903e-09 1.0000000e+00]
2769,/data3/TEST/A,A_a33zne9k.png,[9.9998689e-01 1.3152019e-05]
2770,/data3/TEST/A,A_a3dqnrz3.png,[9.9982661e-01 1.7340982e-04]
2771,/data3/TEST/A,A_a3i75zsb.png,[1.0000000e+00 2.8657265e-08]
2772,/data3/TEST/A,A_a3irv123.png,[7.011861e-05 9.999299e-01]
2773,/data3/TEST/A,A_a3n1sa47.png,[0.9987031  0.00129681]
2774,/data3/TEST/A,A_a3wibklm.png,[0.00164215 0.99835783]
2775,/data3/TEST/A,A_a41xnpv1.png,[5.2198655e-11 1.0000000e+00]
2776,/data3/TEST/A,A_a42pqbsc.png,[0.8798001  0.12019989]
2777,/data3/TEST/A,A_a440xgry.png,[9.9996161e-01 3.8397473e-05]
2778,/data3/TEST/A,A_a46cydhe.png,[0.78203225 0.21796781]
2779,/data3/TEST/A,A_a4k2hsgb.png,[1.12422895e-05 9.99988794e-01]
2780,/data3/TEST/A,A_a4nalbs5.png,[9.9999976e-01 2.9187282e-07]
2781,/data3/TEST/A,A_a4o8f126.png,[9.9982905e-01 1.7096585e-04]
2782,/data3/TEST/A,A_a4qvu6uo.png,[1.000000e+00 8.959628e-10]
2783,/data3/TEST/A,A_a4sjgvdx.png,[0.00629515 0.99370486]
2784,/data3/TEST/A,A_a55ths14.png,[9.9987686e-01 1.2308409e-04]
2785,/data3/TEST/A,A_a58bj9tg.png,[0.03172098 0.96827906]
2786,/data3/TEST/A,A_a5hjh0x2.png,[4.6009774e-07 9.9999952e-01]
2787,/data3/TEST/A,A_a5hy1809.png,[0.52155584 0.4784442 ]
2788,/data3/TEST/A,A_a5nyw71z.png,[9.9976879e-01 2.3123312e-04]
2789,/data3/TEST/A,A_a6kqot1o.png,[7.395303e-04 9.992605e-01]
2790,/data3/TEST/A,A_a6qgo879.png,[5.1026303e-09 1.0000000e+00]
2791,/data3/TEST/A,A_a6v5jzz0.png,[9.9908388e-01 9.1609894e-04]
2792,/data3/TEST/A,A_a6vqgvhr.png,[2.2542122e-09 1.0000000e+00]
2793,/data3/TEST/A,A_a79tgtjj.png,[9.9999917e-01 8.3344935e-07]
2794,/data3/TEST/A,A_a7cwdczk.png,[9.9998236e-01 1.7623235e-05]
2795,/data3/TEST/A,A_a7fgmkeg.png,[0.9947384  0.00526165]
2796,/data3/TEST/A,A_a7h4b6k2.png,[0.9465441  0.05345593]
2797,/data3/TEST/A,A_a7hypnwx.png,[0.2144279  0.78557205]
2798,/data3/TEST/A,A_a7oy8ljj.png,[0.9931452  0.00685477]
2799,/data3/TEST/A,A_a7xewewk.png,[0.7991453  0.20085472]
2800,/data3/TEST/A,A_a857nnlj.png,[0.95642745 0.04357257]
2801,/data3/TEST/A,A_a8a1xxfa.png,[0.9799136  0.02008638]
2802,/data3/TEST/A,A_a8g1uunn.png,[0.9969885  0.00301149]
2803,/data3/TEST/A,A_a8i5oui9.png,[0.43057406 0.56942594]
2804,/data3/TEST/A,A_a8kssdmi.png,[9.999995e-01 5.172382e-07]
2805,/data3/TEST/A,A_a8vq0f2z.png,[9.9998903e-01 1.0934796e-05]
2806,/data3/TEST/A,A_a8w9yf8k.png,[9.9982893e-01 1.7098327e-04]
2807,/data3/TEST/A,A_a8wd7sez.png,[9.997137e-01 2.862271e-04]
2808,/data3/TEST/A,A_a94md1uq.png,[9.9994826e-01 5.1764149e-05]
2809,/data3/TEST/A,A_a97th3k4.png,[1.0000000e+00 1.7505566e-09]
2810,/data3/TEST/A,A_a9cen13p.png,[1.4537599e-05 9.9998546e-01]
2811,/data3/TEST/A,A_a9dnecoq.png,[1.9713539e-07 9.9999976e-01]
2812,/data3/TEST/A,A_a9dovg8l.png,[9.99999881e-01 1.05196435e-07]
2813,/data3/TEST/A,A_a9f0eysw.png,[0.9837766  0.01622342]
2814,/data3/TEST/A,A_a9sfbzt7.png,[0.00233296 0.9976671 ]
2815,/data3/TEST/A,A_a9u530r3.png,[0.99731773 0.00268229]
2816,/data3/TEST/A,A_a9uo4tof.png,[1.0000000e+00 1.7287799e-09]
2817,/data3/TEST/A,A_a9x3hmu0.png,[1.0000000e+00 1.9488053e-09]
2818,/data3/TEST/A,A_aa1cpj1k.png,[9.9999905e-01 9.8340399e-07]
2819,/data3/TEST/A,A_aa2wi96p.png,[1.0000000e+00 4.2445727e-10]
2820,/data3/TEST/A,A_aa6sp0v5.png,[2.6667218e-08 1.0000000e+00]
2821,/data3/TEST/A,A_aa8f0z97.png,[9.9999976e-01 2.5474259e-07]
2822,/data3/TEST/A,A_aabpnoaf.png,[0.99553454 0.00446549]
2823,/data3/TEST/A,A_aadr4fps.png,[4.958718e-04 9.995041e-01]
2824,/data3/TEST/A,A_aafjjy62.png,[7.953293e-04 9.992047e-01]
2825,/data3/TEST/A,A_ab594u6l.png,[1.000000e+00 4.386376e-09]
2826,/data3/TEST/A,A_abnvo1n6.png,[0.01216154 0.9878385 ]
2827,/data3/TEST/A,A_abx1fkio.png,[9.9998379e-01 1.6164811e-05]
2828,/data3/TEST/A,A_ac0nzthr.png,[9.9999952e-01 5.3002856e-07]
2829,/data3/TEST/A,A_ac0rs11v.png,[1.5142049e-04 9.9984860e-01]
2830,/data3/TEST/A,A_acf4am6c.png,[0.9802675  0.01973242]
2831,/data3/TEST/A,A_acfhfrw5.png,[9.9969482e-01 3.0526018e-04]
2832,/data3/TEST/A,A_acm9lj7i.png,[9.9997604e-01 2.4011648e-05]
2833,/data3/TEST/A,A_acoiegw3.png,[9.9999893e-01 1.0692986e-06]
2834,/data3/TEST/A,A_acsxx775.png,[0.99874157 0.00125848]
2835,/data3/TEST/A,A_acuq0g2w.png,[1.5260413e-04 9.9984741e-01]
2836,/data3/TEST/A,A_aczo8laa.png,[6.6222518e-04 9.9933773e-01]
2837,/data3/TEST/A,A_ad9jcl60.png,[1.692020e-04 9.998307e-01]
2838,/data3/TEST/A,A_adb2bk4j.png,[0.9666577  0.03334232]
2839,/data3/TEST/A,A_adbxcm07.png,[0.66930884 0.33069122]
2840,/data3/TEST/A,A_adc49njs.png,[9.999950e-01 5.033277e-06]
2841,/data3/TEST/A,A_adfacsey.png,[9.991111e-01 8.888227e-04]
2842,/data3/TEST/A,A_adk7ik3d.png,[0.7474319 0.2525681]
2843,/data3/TEST/A,A_adovehso.png,[9.9964964e-01 3.5032784e-04]
2844,/data3/TEST/A,A_adqp8r3b.png,[1.0000000e+00 1.8112353e-08]
2845,/data3/TEST/A,A_ae143r3w.png,[0.9976325  0.00236752]
2846,/data3/TEST/A,A_ae4bfklh.png,[9.995845e-01 4.154692e-04]
2847,/data3/TEST/A,A_ae4iry9t.png,[0.87569845 0.12430153]
2848,/data3/TEST/A,A_ae7dhhbx.png,[0.9064329  0.09356712]
2849,/data3/TEST/A,A_aebnbkek.png,[9.999999e-01 7.563054e-08]
2850,/data3/TEST/A,A_aeng073n.png,[1.000000e+00 1.658276e-09]
2851,/data3/TEST/A,A_aeq46p13.png,[0.03578844 0.9642116 ]
2852,/data3/TEST/A,A_aerjjbsp.png,[0.01349133 0.98650867]
2853,/data3/TEST/A,A_aesnuu3s.png,[9.1187451e-07 9.9999905e-01]
2854,/data3/TEST/A,A_aetzeda3.png,[2.9442472e-07 9.9999976e-01]
2855,/data3/TEST/A,A_af3kr1q1.png,[6.9943984e-04 9.9930060e-01]
2856,/data3/TEST/A,A_afaz1367.png,[0.9607424  0.03925759]
2857,/data3/TEST/A,A_afcs5yc8.png,[0.99843436 0.0015656 ]
2858,/data3/TEST/A,A_afczjma4.png,[3.8840454e-07 9.9999964e-01]
2859,/data3/TEST/A,A_afipizlt.png,[9.9998355e-01 1.6426789e-05]
2860,/data3/TEST/A,A_afunlej6.png,[0.75214547 0.24785446]
2861,/data3/TEST/A,A_afvbkbem.png,[1.5846551e-04 9.9984145e-01]
2862,/data3/TEST/A,A_afxdmvl4.png,[0.9989913 0.0010087]
2863,/data3/TEST/A,A_ag961b1b.png,[0.8209893  0.17901066]
2864,/data3/TEST/A,A_agjjqnek.png,[0.9959204  0.00407961]
2865,/data3/TEST/A,A_agk8qfdq.png,[9.9987316e-01 1.2685517e-04]
2866,/data3/TEST/A,A_agkh09qw.png,[0.9792844  0.02071558]
2867,/data3/TEST/A,A_agwkz84a.png,[9.9925917e-01 7.4077415e-04]
2868,/data3/TEST/A,A_agynxbwz.png,[2.5370714e-09 1.0000000e+00]
2869,/data3/TEST/A,A_ah0uqkfo.png,[9.999347e-01 6.532719e-05]
2870,/data3/TEST/A,A_ah1149ea.png,[1.1275017e-06 9.9999893e-01]
2871,/data3/TEST/A,A_ah2jogpx.png,[4.625487e-08 1.000000e+00]
2872,/data3/TEST/A,A_ah2royj5.png,[1.50574815e-05 9.99984980e-01]
2873,/data3/TEST/A,A_aha5ijaw.png,[9.999254e-01 7.458560e-05]
2874,/data3/TEST/A,A_ahh10lx1.png,[6.812604e-05 9.999318e-01]
2875,/data3/TEST/A,A_ahhuhcp5.png,[9.999963e-01 3.660971e-06]
2876,/data3/TEST/A,A_ahoovcow.png,[2.4863964e-09 1.0000000e+00]
2877,/data3/TEST/A,A_ahszeftg.png,[5.016323e-06 9.999950e-01]
2878,/data3/TEST/A,A_ahtlftsa.png,[1.0000000e+00 1.9095243e-08]
2879,/data3/TEST/A,A_ahxe990s.png,[0.99222976 0.0077702 ]
2880,/data3/TEST/A,A_ai05b2xn.png,[1.9392524e-04 9.9980611e-01]
2881,/data3/TEST/A,A_ai2ge1sm.png,[0.01350961 0.98649037]
2882,/data3/TEST/A,A_aibdhik4.png,[1.0000000e+00 2.0840552e-08]
2883,/data3/TEST/A,A_aijm5pe7.png,[1.0000000e+00 3.5758931e-09]
2884,/data3/TEST/A,A_aikcngde.png,[2.3349106e-05 9.9997663e-01]
2885,/data3/TEST/A,A_ait91sf6.png,[0.9905048  0.00949518]
2886,/data3/TEST/A,A_aiujaue4.png,[0.0013221 0.9986779]
2887,/data3/TEST/A,A_aiwsvp40.png,[0.9764948  0.02350515]
2888,/data3/TEST/A,A_aj566zp4.png,[9.9999881e-01 1.2139778e-06]
2889,/data3/TEST/A,A_aj7cjozw.png,[1.4270621e-05 9.9998569e-01]
2890,/data3/TEST/A,A_ajbzueal.png,[0.9862774  0.01372258]
2891,/data3/TEST/A,A_ajco4myg.png,[9.9999654e-01 3.4372008e-06]
2892,/data3/TEST/A,A_ajee3v53.png,[0.98696005 0.01303993]
2893,/data3/TEST/A,A_ajpqlfxz.png,[1.000000e+00 8.060965e-13]
2894,/data3/TEST/A,A_ajpwrvs8.png,[0.15904409 0.840956  ]
2895,/data3/TEST/A,A_ajr3eyy1.png,[1.3100276e-07 9.9999988e-01]
2896,/data3/TEST/A,A_ajsumr8j.png,[9.9997592e-01 2.4039415e-05]
2897,/data3/TEST/A,A_ak7jtrvq.png,[3.0237632e-05 9.9996972e-01]
2898,/data3/TEST/A,A_ak7rovbv.png,[1.0578123e-04 9.9989426e-01]
2899,/data3/TEST/A,A_akcnz29d.png,[0.28413305 0.7158669 ]
2900,/data3/TEST/A,A_akdioynm.png,[1.5122696e-06 9.9999845e-01]
2901,/data3/TEST/A,A_akhfrers.png,[0.00593807 0.9940619 ]
2902,/data3/TEST/A,A_akhgf9o6.png,[5.1069375e-05 9.9994898e-01]
2903,/data3/TEST/A,A_akjg3b9y.png,[0.00665955 0.99334043]
2904,/data3/TEST/A,A_akkd9q6k.png,[0.05786441 0.94213563]
2905,/data3/TEST/A,A_aknvzgr7.png,[9.288597e-06 9.999907e-01]
2906,/data3/TEST/A,A_akuqzi26.png,[9.9999213e-01 7.8785943e-06]
2907,/data3/TEST/A,A_al2bcfxr.png,[5.892776e-08 1.000000e+00]
2908,/data3/TEST/A,A_alb62ms3.png,[7.196990e-08 9.999999e-01]
2909,/data3/TEST/A,A_alfmxwg8.png,[9.9999952e-01 4.9946135e-07]
2910,/data3/TEST/A,A_alh5dlqj.png,[1.0815153e-06 9.9999893e-01]
2911,/data3/TEST/A,A_alnp7ni7.png,[9.823711e-05 9.999018e-01]
2912,/data3/TEST/A,A_alp6kyrc.png,[9.9992657e-01 7.3373762e-05]
2913,/data3/TEST/A,A_alpvhh0z.png,[9.7461464e-07 9.9999905e-01]
2914,/data3/TEST/A,A_aluq12ie.png,[8.425987e-08 9.999999e-01]
2915,/data3/TEST/A,A_alynvp6a.png,[9.999944e-01 5.625834e-06]
2916,/data3/TEST/A,A_am4dcxy5.png,[2.0556901e-07 9.9999976e-01]
2917,/data3/TEST/A,A_am98g9c1.png,[6.6448126e-07 9.9999928e-01]
2918,/data3/TEST/A,A_amm46y9x.png,[9.9941158e-01 5.8840093e-04]
2919,/data3/TEST/A,A_amntfyxo.png,[9.9997818e-01 2.1772805e-05]
2920,/data3/TEST/A,A_amrbqtnd.png,[5.1172330e-05 9.9994886e-01]
2921,/data3/TEST/A,A_amu0frl2.png,[1.000000e+00 2.611443e-09]
2922,/data3/TEST/A,A_an82p9up.png,[1.0000000e+00 3.2288192e-09]
2923,/data3/TEST/A,A_anf2t3gb.png,[0.69411206 0.30588794]
2924,/data3/TEST/A,A_anijydf2.png,[9.9969745e-01 3.0263828e-04]
2925,/data3/TEST/A,A_anntlovq.png,[9.9952829e-01 4.7177644e-04]
2926,/data3/TEST/A,A_ansh713u.png,[9.9998415e-01 1.5868316e-05]
2927,/data3/TEST/A,A_ao0f77ki.png,[0.04866311 0.95133686]
2928,/data3/TEST/A,A_aogofb3v.png,[0.9947849  0.00521509]
2929,/data3/TEST/A,A_aogxaw8w.png,[9.9999392e-01 6.0562493e-06]
2930,/data3/TEST/A,A_aohml7t3.png,[1.3499763e-07 9.9999988e-01]
2931,/data3/TEST/A,A_aol69hc7.png,[9.9999905e-01 9.9738065e-07]
2932,/data3/TEST/A,A_aortofb5.png,[0.9522928  0.04770727]
2933,/data3/TEST/A,A_aovhfggs.png,[1.0000000e+00 1.8322414e-10]
2934,/data3/TEST/A,A_aoy8bn8x.png,[0.9792565 0.0207435]
2935,/data3/TEST/A,A_ap4pu9b4.png,[9.9996328e-01 3.6731653e-05]
2936,/data3/TEST/A,A_api8kx5d.png,[0.8133593  0.18664072]
2937,/data3/TEST/A,A_apm3zbi2.png,[1.0000000e+00 2.2210064e-11]
2938,/data3/TEST/A,A_apzi0obf.png,[0.07883318 0.9211669 ]
2939,/data3/TEST/A,A_aq126fyd.png,[2.2561635e-06 9.9999774e-01]
2940,/data3/TEST/A,A_aq8upju5.png,[8.4999854e-05 9.9991500e-01]
2941,/data3/TEST/A,A_aqawjm4j.png,[3.228161e-05 9.999677e-01]
2942,/data3/TEST/A,A_aqmgkhgr.png,[9.999999e-01 7.472988e-08]
2943,/data3/TEST/A,A_aqtwmpnl.png,[9.9999988e-01 1.7751503e-07]
2944,/data3/TEST/A,A_arnhuity.png,[9.9998653e-01 1.3520186e-05]
2945,/data3/TEST/A,A_arq6emsu.png,[0.6894275  0.31057256]
2946,/data3/TEST/A,A_arxsdp89.png,[9.9916160e-01 8.3839596e-04]
2947,/data3/TEST/A,A_aryj19vv.png,[9.9998379e-01 1.6268614e-05]
2948,/data3/TEST/A,A_as248mi2.png,[2.3831138e-08 1.0000000e+00]
2949,/data3/TEST/A,A_as40zdlz.png,[1.000000e+00 6.961809e-11]
2950,/data3/TEST/A,A_ashv8q9q.png,[1.0000000e+00 1.8800776e-08]
2951,/data3/TEST/A,A_asows586.png,[0.2000792 0.7999208]
2952,/data3/TEST/A,A_aszaevhm.png,[9.9998462e-01 1.5403799e-05]
2953,/data3/TEST/A,A_at7zs4zt.png,[1.0000000e+00 2.5599892e-10]
2954,/data3/TEST/A,A_at9j2a7k.png,[9.9986637e-01 1.3361225e-04]
2955,/data3/TEST/A,A_ate3dhmf.png,[9.9930668e-01 6.9328264e-04]
2956,/data3/TEST/A,A_ats4zwx4.png,[9.9999833e-01 1.6820669e-06]
2957,/data3/TEST/A,A_ats6lo9i.png,[5.882955e-04 9.994117e-01]
2958,/data3/TEST/A,A_atym8447.png,[2.4361927e-06 9.9999762e-01]
2959,/data3/TEST/A,A_atz9nxij.png,[0.09782442 0.90217555]
2960,/data3/TEST/A,A_auf04lj5.png,[0.0026012  0.99739885]
2961,/data3/TEST/A,A_aufep0kd.png,[1.0000000e+00 2.0614848e-08]
2962,/data3/TEST/A,A_augqgmnp.png,[0.05706647 0.9429335 ]
2963,/data3/TEST/A,A_auh6zrp8.png,[4.375107e-07 9.999995e-01]
2964,/data3/TEST/A,A_auoknulo.png,[0.90185994 0.09814004]
2965,/data3/TEST/A,A_auuc55pl.png,[0.11664207 0.88335794]
2966,/data3/TEST/A,A_auy4h6lp.png,[4.2265974e-04 9.9957734e-01]
2967,/data3/TEST/A,A_av44h3h9.png,[9.995041e-01 4.958979e-04]
2968,/data3/TEST/A,A_av5s4plx.png,[0.40663308 0.59336686]
2969,/data3/TEST/A,A_avb2l6yq.png,[0.99852556 0.00147445]
2970,/data3/TEST/A,A_avlsbav5.png,[5.5468507e-05 9.9994457e-01]
2971,/data3/TEST/A,A_avngm0wz.png,[0.63067716 0.36932287]
2972,/data3/TEST/A,A_awd61l2c.png,[9.0784670e-06 9.9999094e-01]
2973,/data3/TEST/A,A_awu7y62y.png,[0.98137283 0.01862715]
2974,/data3/TEST/A,A_awuq1nwk.png,[0.23189874 0.76810133]
2975,/data3/TEST/A,A_awv5nudk.png,[9.999994e-01 5.748249e-07]
2976,/data3/TEST/A,A_ax0wiuz2.png,[0.9656267  0.03437329]
2977,/data3/TEST/A,A_ax107lcx.png,[0.9811385 0.0188614]
2978,/data3/TEST/A,A_ax1o4xkq.png,[0.99731284 0.00268717]
2979,/data3/TEST/A,A_ax7yo6ki.png,[0.0146134 0.9853866]
2980,/data3/TEST/A,A_axcoyosy.png,[9.9978334e-01 2.1673244e-04]
2981,/data3/TEST/A,A_axf0qdae.png,[2.1248095e-05 9.9997878e-01]
2982,/data3/TEST/A,A_axj8vckb.png,[9.9999857e-01 1.3840204e-06]
2983,/data3/TEST/A,A_axjp613w.png,[0.1682108 0.8317892]
2984,/data3/TEST/A,A_axk0hzam.png,[0.0163827 0.9836173]
2985,/data3/TEST/A,A_axmie38m.png,[9.9926144e-01 7.3855766e-04]
2986,/data3/TEST/A,A_axnpjp8l.png,[0.9988595  0.00114044]
2987,/data3/TEST/A,A_axo1a0ug.png,[0.9316684  0.06833156]
2988,/data3/TEST/A,A_axo1d88b.png,[9.9999988e-01 9.9858205e-08]
2989,/data3/TEST/A,A_axq2ko61.png,[0.6959916  0.30400848]
2990,/data3/TEST/A,A_ay04n58r.png,[9.991596e-01 8.403923e-04]
2991,/data3/TEST/A,A_ay3dagsq.png,[2.0728794e-05 9.9997926e-01]
2992,/data3/TEST/A,A_ay7o1v3o.png,[9.9940658e-01 5.9344963e-04]
2993,/data3/TEST/A,A_ay9y7lzb.png,[0.97982454 0.02017546]
2994,/data3/TEST/A,A_aycn0ynv.png,[0.27418712 0.72581285]
2995,/data3/TEST/A,A_ayj2zqky.png,[3.2771486e-04 9.9967229e-01]
2996,/data3/TEST/A,A_ayo43ilc.png,[0.82404625 0.17595373]
2997,/data3/TEST/A,A_aysw9in9.png,[5.4981757e-04 9.9945015e-01]
2998,/data3/TEST/A,A_ayydk87u.png,[9.9999881e-01 1.2059996e-06]
2999,/data3/TEST/A,A_ayznjj19.png,[1.0000000e+00 2.6376928e-10]
3000,/data3/TEST/A,A_az59veay.png,[9.9981171e-01 1.8827451e-04]
3001,/data3/TEST/A,A_az62aah6.png,[1.000000e+00 4.250347e-11]
3002,/data3/TEST/A,A_az6ydufs.png,[2.8446357e-07 9.9999976e-01]
3003,/data3/TEST/A,A_az81p8h6.png,[9.9999726e-01 2.6951582e-06]
3004,/data3/TEST/A,A_az9wsugq.png,[0.9637179  0.03628207]
3005,/data3/TEST/A,A_azctwvrs.png,[0.0567785  0.94322145]
3006,/data3/TEST/A,A_azcyzca0.png,[9.999379e-01 6.207854e-05]
3007,/data3/TEST/A,A_azgvi6pi.png,[0.9967784  0.00322162]
3008,/data3/TEST/A,A_azlas7bx.png,[9.9997032e-01 2.9739007e-05]
3009,/data3/TEST/A,A_azmkqn8x.png,[1.000000e+00 5.950488e-09]
3010,/data3/TEST/A,A_azowduid.png,[3.1264317e-08 1.0000000e+00]
3011,/data3/TEST/A,A_azrbxzmf.png,[9.9999964e-01 3.5653903e-07]
3012,/data3/TEST/A,A_azuld9ix.png,[9.9997544e-01 2.4591463e-05]
3013,/data3/TEST/A,A_azwpumz2.png,[9.999597e-01 4.033372e-05]
3014,/data3/TEST/A,A_azx8axlu.png,[0.9971264  0.00287361]
3015,/data3/TEST/A,A_b09dbpw2.png,[9.9995935e-01 4.0705487e-05]
3016,/data3/TEST/A,A_b0gh30uw.png,[0.97334474 0.02665522]
3017,/data3/TEST/A,A_b136c954.png,[9.999995e-01 5.174760e-07]
3018,/data3/TEST/A,A_b17plzgl.png,[3.4462873e-04 9.9965537e-01]
